theta_cs, phi_cs, theta_prime, phi_prime
1.62978,1.80328,1.87935,2.06289
1.63055,1.80328,1.88308,2.06625
1.63131,1.80328,1.88661,2.06936
1.63208,1.80328,1.89023,2.0726
1.63285,1.80328,1.89418,2.0762
1.63361,1.80328,1.89799,2.07962
1.63438,1.80328,1.90148,2.0828
1.63514,1.80328,1.90536,2.08638
1.63591,1.80328,1.90898,2.08966
1.63668,1.80328,1.91253,2.09289
1.63744,1.80328,1.91621,2.09629
1.63821,1.80328,1.91978,2.09953
1.63897,1.80328,1.92355,2.10303
1.63974,1.80328,1.9272,2.10642
1.64051,1.80328,1.93061,2.10952
1.64127,1.80328,1.93451,2.11317
1.64204,1.80328,1.93807,2.11651
1.6428,1.80328,1.94128,2.11945
1.64357,1.80328,1.94511,2.12309
1.64434,1.80328,1.94891,2.12677
1.6451,1.80328,1.95243,2.13002
1.64587,1.80328,1.95589,2.13326
1.64663,1.80328,1.95942,2.1366
1.6474,1.80328,1.96268,2.13963
1.64817,1.80328,1.96647,2.1433
1.64893,1.80328,1.9699,2.14656
1.6497,1.80328,1.97343,2.14993
1.65046,1.80328,1.97703,2.15344
1.65123,1.80328,1.98048,2.15673
1.652,1.80328,1.98379,2.15992
1.65276,1.80328,1.98738,2.16344
1.65353,1.80328,1.99083,2.1668
1.65429,1.80328,1.99433,2.17023
1.65506,1.80328,1.99735,2.17308
1.65583,1.80328,2.00108,2.1768
1.65659,1.80328,2.0043,2.17994
1.65736,1.80328,2.00779,2.1834
1.65813,1.80328,2.01119,2.18678
1.65889,1.80328,2.01472,2.19029
1.65966,1.80328,2.01802,2.19358
1.66042,1.80328,2.02152,2.19714
1.66119,1.80328,2.02492,2.20061
1.66196,1.80328,2.02805,2.20367
1.66272,1.80328,2.0316,2.20727
1.66349,1.80328,2.03449,2.21013
1.66425,1.80328,2.03776,2.21343
1.66502,1.80328,2.0413,2.21711
1.66579,1.80328,2.0446,2.22047
1.66655,1.80328,2.0475,2.22339
1.66732,1.80328,2.05051,2.22642
1.66808,1.80328,2.05395,2.23002
1.66885,1.80328,2.05742,2.23363
1.66962,1.80328,2.06042,2.23673
1.67038,1.80328,2.06378,2.24028
1.67115,1.80328,2.06694,2.24357
1.67191,1.80328,2.07004,2.24682
1.67268,1.80328,2.07343,2.25046
1.67345,1.80328,2.07628,2.25337
1.67421,1.80328,2.07965,2.25704
1.67498,1.80328,2.08281,2.26037
1.67574,1.80328,2.08547,2.26312
1.67651,1.80328,2.08898,2.26696
1.67728,1.80328,2.09227,2.27059
1.67804,1.80328,2.09501,2.27343
1.67881,1.80328,2.09792,2.27653
1.67957,1.80328,2.10095,2.27981
1.68034,1.80328,2.10441,2.28368
1.68111,1.80328,2.10727,2.28677
1.68187,1.80328,2.11017,2.28991
1.68264,1.80328,2.11356,2.29373
1.68341,1.80328,2.11637,2.29681
1.68417,1.80328,2.11916,2.29984
1.68494,1.80328,2.12264,2.30385
1.6857,1.80328,2.1253,2.30674
1.68647,1.80328,2.12857,2.31049
1.68724,1.80328,2.13148,2.31376
1.688,1.80328,2.13441,2.31706
1.68877,1.80328,2.13752,2.32063
1.68953,1.80328,2.14034,2.32381
1.6903,1.80328,2.14316,2.32701
1.69107,1.80328,2.1462,2.33055
1.69183,1.80328,2.14915,2.33396
1.6926,1.80328,2.15221,2.33761
1.69336,1.80328,2.15465,2.34025
1.69413,1.80328,2.15762,2.34374
1.6949,1.80328,2.16047,2.34707
1.69566,1.80328,2.16362,2.35086
1.69643,1.80328,2.16651,2.35428
1.69719,1.80328,2.16943,2.35776
1.69796,1.80328,2.17199,2.36077
1.69873,1.80328,2.17503,2.36451
1.69949,1.80328,2.17796,2.36801
1.70026,1.80328,2.18068,2.37124
1.70102,1.80328,2.18305,2.37398
1.70179,1.80328,2.18578,2.37727
1.70256,1.80328,2.18869,2.38084
1.70332,1.80328,2.1917,2.38464
1.70409,1.80328,2.19432,2.38776
1.70485,1.80328,2.19699,2.39102
1.70562,1.80328,2.19938,2.39391
1.70639,1.80328,2.2019,2.39698
1.70715,1.80328,2.20512,2.40112
1.70792,1.80328,2.20772,2.40435
1.70868,1.80328,2.21009,2.40726
1.70945,1.80328,2.21319,2.41131
1.71022,1.80328,2.21532,2.41383
1.71098,1.80328,2.21814,2.41745
1.71175,1.80328,2.22092,2.42106
1.71252,1.80328,2.22364,2.42457
1.71328,1.80328,2.22623,2.42791
1.71405,1.80328,2.22884,2.43124
1.71481,1.80328,2.23141,2.43458
1.71558,1.80328,2.23383,2.43765
1.71635,1.80328,2.23646,2.44112
1.71711,1.80328,2.23884,2.44418
1.71788,1.80328,2.24175,2.44811
1.71864,1.80328,2.24402,2.45104
1.71941,1.80328,2.24668,2.45459
1.72018,1.80328,2.24949,2.45847
1.72094,1.80328,2.25193,2.46168
1.72171,1.80328,2.2544,2.465
1.72247,1.80328,2.25643,2.46757
1.72324,1.80328,2.25951,2.47192
1.72401,1.80328,2.26185,2.47505
1.57079,1.80479,1.57079,1.80478
1.57156,1.80479,1.57494,1.80819
1.57233,1.80479,1.57907,1.81154
1.57309,1.80479,1.58321,1.8149
1.57386,1.80479,1.58734,1.81825
1.57463,1.80479,1.59148,1.82163
1.57539,1.80479,1.59561,1.82502
1.57616,1.80479,1.59971,1.82836
1.57692,1.80479,1.60388,1.83174
1.57769,1.80479,1.60799,1.83516
1.57846,1.80479,1.61212,1.83847
1.57922,1.80479,1.61626,1.84181
1.57999,1.80479,1.62037,1.84524
1.58075,1.80479,1.62449,1.84856
1.58152,1.80479,1.62859,1.8519
1.58229,1.80479,1.63267,1.85526
1.58305,1.80479,1.63685,1.85869
1.58382,1.80479,1.64087,1.86196
1.58458,1.80479,1.64503,1.86536
1.58535,1.80479,1.64915,1.86874
1.58612,1.80479,1.65323,1.87208
1.58688,1.80479,1.65734,1.87549
1.58765,1.80479,1.6614,1.87879
1.58841,1.80479,1.66551,1.88214
1.58918,1.80479,1.66951,1.88544
1.58995,1.80479,1.67372,1.88895
1.59071,1.80479,1.67769,1.8922
1.59148,1.80479,1.68184,1.89562
1.59224,1.80479,1.68589,1.89895
1.59301,1.80479,1.68996,1.90232
1.59378,1.80479,1.69404,1.90571
1.59454,1.80479,1.69796,1.9089
1.59531,1.80479,1.70203,1.91225
1.59607,1.80479,1.70616,1.91569
1.59684,1.80479,1.71027,1.91914
1.59761,1.80479,1.71412,1.92229
1.59837,1.80479,1.71828,1.9258
1.59914,1.80479,1.72225,1.92906
1.59991,1.80479,1.72633,1.93252
1.60067,1.80479,1.73034,1.93581
1.60144,1.80479,1.73436,1.93916
1.6022,1.80479,1.73841,1.94251
1.60297,1.80479,1.7424,1.94588
1.60374,1.80479,1.7464,1.94925
1.6045,1.80479,1.75019,1.95241
1.60527,1.80479,1.75425,1.95586
1.60603,1.80479,1.75825,1.95919
1.6068,1.80479,1.76211,1.96243
1.60757,1.80479,1.76629,1.96605
1.60833,1.80479,1.77026,1.96933
1.6091,1.80479,1.7742,1.97269
1.60986,1.80479,1.77815,1.97609
1.61063,1.80479,1.782,1.97929
1.6114,1.80479,1.78601,1.98269
1.61216,1.80479,1.78991,1.98605
1.61293,1.80479,1.79381,1.98943
1.61369,1.80479,1.79778,1.99277
1.61446,1.80479,1.80167,1.99614
1.61523,1.80479,1.8056,1.99951
1.61599,1.80479,1.80946,2.00282
1.61676,1.80479,1.81334,2.00616
1.61752,1.80479,1.81737,2.00967
1.61829,1.80479,1.82124,2.01304
1.61906,1.80479,1.82484,2.0161
1.61982,1.80479,1.82883,2.01962
1.62059,1.80479,1.83269,2.02294
1.62135,1.80479,1.83628,2.02605
1.62212,1.80479,1.84031,2.02961
1.62289,1.80479,1.84387,2.03267
1.62365,1.80479,1.84764,2.03598
1.62442,1.80479,1.85148,2.03935
1.62518,1.80479,1.85541,2.04284
1.62595,1.80479,1.85916,2.04615
1.62672,1.80479,1.86289,2.04943
1.62748,1.80479,1.86665,2.05279
1.62825,1.80479,1.87052,2.05623
1.62902,1.80479,1.87426,2.05963
1.62978,1.80479,1.87797,2.06287
1.63055,1.80479,1.88171,2.06623
1.63131,1.80479,1.88531,2.06943
1.63208,1.80479,1.8891,2.07292
1.63285,1.80479,1.89282,2.07621
1.63361,1.80479,1.8962,2.07919
1.63438,1.80479,1.90017,2.08284
1.63514,1.80479,1.90379,2.08613
1.63591,1.80479,1.90727,2.08925
1.63668,1.80479,1.91088,2.09255
1.63744,1.80479,1.9148,2.09619
1.63821,1.80479,1.91831,2.09937
1.63897,1.80479,1.92204,2.10285
1.63974,1.80479,1.92557,2.10607
1.64051,1.80479,1.92909,2.10931
1.64127,1.80479,1.93264,2.11258
1.64204,1.80479,1.93641,2.11611
1.6428,1.80479,1.93977,2.11922
1.64357,1.80479,1.94355,2.1228
1.64434,1.80479,1.94714,2.12609
1.6451,1.80479,1.95067,2.12946
1.64587,1.80479,1.95392,2.13247
1.64663,1.80479,1.95755,2.13593
1.6474,1.80479,1.96122,2.13944
1.64817,1.80479,1.96472,2.14277
1.64893,1.80479,1.96818,2.14605
1.6497,1.80479,1.97132,2.14897
1.65046,1.80479,1.97506,2.15264
1.65123,1.80479,1.97851,2.15593
1.652,1.80479,1.98215,2.15944
1.65276,1.80479,1.98563,2.1629
1.65353,1.80479,1.98908,2.16623
1.65429,1.80479,1.99224,2.1692
1.65506,1.80479,1.99563,2.17251
1.65583,1.80479,1.99922,2.17606
1.65659,1.80479,2.0024,2.17914
1.65736,1.80479,2.00602,2.18276
1.65813,1.80479,2.00939,2.18606
1.65889,1.80479,2.01281,2.18949
1.65966,1.80479,2.01619,2.19286
1.66042,1.80479,2.01936,2.19597
1.66119,1.80479,2.02266,2.19927
1.66196,1.80479,2.02595,2.2026
1.66272,1.80479,2.02978,2.20651
1.66349,1.80479,2.03296,2.20973
1.66425,1.80479,2.03616,2.21293
1.66502,1.80479,2.03908,2.21583
1.66579,1.80479,2.04267,2.21957
1.66655,1.80479,2.04557,2.22246
1.66732,1.80479,2.04889,2.22588
1.66808,1.80479,2.05231,2.22945
1.66885,1.80479,2.05526,2.23242
1.66962,1.80479,2.05839,2.23563
1.67038,1.80479,2.06138,2.23871
1.67115,1.80479,2.06507,2.24269
1.67191,1.80479,2.06803,2.24573
1.67268,1.80479,2.07138,2.24928
1.67345,1.80479,2.07456,2.25262
1.67421,1.80479,2.07758,2.25578
1.67498,1.80479,2.08081,2.25924
1.67574,1.80479,2.08356,2.2621
1.67651,1.80479,2.08675,2.26553
1.67728,1.80479,2.09006,2.26913
1.67804,1.80479,2.09295,2.27218
1.67881,1.80479,2.09634,2.2759
1.67957,1.80479,2.09924,2.27904
1.68034,1.80479,2.10246,2.28262
1.68111,1.80479,2.10502,2.28524
1.68187,1.80479,2.10825,2.28881
1.68264,1.80479,2.11145,2.2924
1.68341,1.80479,2.11454,2.29582
1.68417,1.80479,2.11766,2.29926
1.68494,1.80479,2.12024,2.30205
1.6857,1.80479,2.12318,2.30532
1.68647,1.80479,2.12648,2.30907
1.68724,1.80479,2.12924,2.31216
1.688,1.80479,2.13203,2.31526
1.68877,1.80479,2.13526,2.319
1.68953,1.80479,2.13803,2.32208
1.6903,1.80479,2.14093,2.32538
1.69107,1.80479,2.14411,2.32909
1.69183,1.80479,2.14704,2.33247
1.6926,1.80479,2.14993,2.3358
1.69336,1.80479,2.15245,2.33862
1.69413,1.80479,2.1557,2.34248
1.6949,1.80479,2.15832,2.34549
1.69566,1.80479,2.16144,2.34922
1.69643,1.80479,2.16393,2.35203
1.69719,1.80479,2.16709,2.35587
1.69796,1.80479,2.16996,2.35929
1.69873,1.80479,2.17269,2.36252
1.69949,1.80479,2.17547,2.36591
1.70026,1.80479,2.17847,2.36947
1.70102,1.80479,2.181,2.37242
1.70179,1.80479,2.1839,2.37596
1.70256,1.80479,2.18667,2.37934
1.70332,1.80479,2.1892,2.38233
1.70409,1.80479,2.19204,2.38582
1.70485,1.80479,2.19458,2.38889
1.70562,1.80479,2.19759,2.3927
1.70639,1.80479,2.20037,2.39615
1.70715,1.80479,2.20286,2.39919
1.70792,1.80479,2.20551,2.4025
1.70868,1.80479,2.20805,2.40562
1.70945,1.80479,2.21079,2.40907
1.71022,1.80479,2.21351,2.41252
1.71098,1.80479,2.21592,2.4155
1.71175,1.80479,2.21862,2.41895
1.71252,1.80479,2.22134,2.42242
1.71328,1.80479,2.22419,2.42614
1.71405,1.80479,2.22627,2.42868
1.71481,1.80479,2.2292,2.43256
1.71558,1.80479,2.23184,2.43599
1.71635,1.80479,2.23452,2.43948
1.71711,1.80479,2.23706,2.44285
1.71788,1.80479,2.23953,2.44606
1.71864,1.80479,2.24214,2.44946
1.71941,1.80479,2.24475,2.45294
1.72018,1.80479,2.24723,2.45622
1.72094,1.80479,2.24966,2.45943
1.72171,1.80479,2.25233,2.46311
1.72247,1.80479,2.25444,2.46577
1.72324,1.80479,2.25742,2.46998
1.72401,1.80479,2.25939,2.47246
1.57079,1.8063,1.57079,1.8063
1.57156,1.8063,1.57491,1.80964
1.57233,1.8063,1.57904,1.81303
1.57309,1.8063,1.58314,1.81636
1.57386,1.8063,1.58726,1.81968
1.57463,1.8063,1.59135,1.82299
1.57539,1.8063,1.5955,1.82638
1.57616,1.8063,1.59958,1.82975
1.57692,1.8063,1.60367,1.83304
1.57769,1.8063,1.60781,1.83643
1.57846,1.8063,1.6119,1.83974
1.57922,1.8063,1.61601,1.8431
1.57999,1.8063,1.62012,1.84647
1.58075,1.8063,1.62417,1.84976
1.58152,1.8063,1.62828,1.85313
1.58229,1.8063,1.63239,1.85649
1.58305,1.8063,1.63649,1.85984
1.58382,1.8063,1.64054,1.86313
1.58458,1.8063,1.64466,1.86651
1.58535,1.8063,1.64876,1.86986
1.58612,1.8063,1.65283,1.87322
1.58688,1.8063,1.6569,1.87648
1.58765,1.8063,1.66096,1.87981
1.58841,1.8063,1.66503,1.88326
1.58918,1.8063,1.66907,1.8865
1.58995,1.8063,1.67314,1.88983
1.59071,1.8063,1.67724,1.89318
1.59148,1.8063,1.68128,1.89653
1.59224,1.8063,1.68526,1.89981
1.59301,1.8063,1.68937,1.90324
1.59378,1.8063,1.6934,1.90654
1.59454,1.8063,1.69748,1.90989
1.59531,1.8063,1.70147,1.91319
1.59607,1.8063,1.70548,1.91652
1.59684,1.8063,1.70952,1.91986
1.59761,1.8063,1.71357,1.92319
1.59837,1.8063,1.71754,1.92651
1.59914,1.8063,1.72157,1.92991
1.59991,1.8063,1.72552,1.93315
1.60067,1.8063,1.72954,1.93651
1.60144,1.8063,1.73355,1.93993
1.6022,1.8063,1.7375,1.94312
1.60297,1.8063,1.74145,1.94646
1.60374,1.8063,1.74539,1.94972
1.6045,1.8063,1.74943,1.95312
1.60527,1.8063,1.7534,1.95649
1.60603,1.8063,1.75734,1.95977
1.6068,1.8063,1.76133,1.96315
1.60757,1.8063,1.76532,1.96652
1.60833,1.8063,1.769,1.96956
1.6091,1.8063,1.77322,1.97315
1.60986,1.8063,1.77712,1.97653
1.61063,1.8063,1.78103,1.97979
1.6114,1.8063,1.78498,1.98316
1.61216,1.8063,1.78884,1.98647
1.61293,1.8063,1.79284,1.98984
1.61369,1.8063,1.79661,1.99307
1.61446,1.8063,1.80038,1.99629
1.61523,1.8063,1.80447,1.99983
1.61599,1.8063,1.80831,2.00311
1.61676,1.8063,1.81222,2.0065
1.61752,1.8063,1.81615,2.00991
1.61829,1.8063,1.8199,2.01317
1.61906,1.8063,1.82386,2.01658
1.61982,1.8063,1.82758,2.01978
1.62059,1.8063,1.83141,2.0231
1.62135,1.8063,1.83516,2.02637
1.62212,1.8063,1.83879,2.02947
1.62289,1.8063,1.8427,2.03295
1.62365,1.8063,1.84654,2.03628
1.62442,1.8063,1.85019,2.03947
1.62518,1.8063,1.85407,2.04291
1.62595,1.8063,1.85778,2.04619
1.62672,1.8063,1.86162,2.04955
1.62748,1.8063,1.86517,2.05267
1.62825,1.8063,1.86912,2.05631
1.62902,1.8063,1.87263,2.05929
1.62978,1.8063,1.87654,2.0628
1.63055,1.8063,1.88025,2.06613
1.63131,1.8063,1.88393,2.06934
1.63208,1.8063,1.88767,2.07281
1.63285,1.8063,1.89091,2.07561
1.63361,1.8063,1.89485,2.07922
1.63438,1.8063,1.89868,2.08275
1.63514,1.8063,1.9022,2.08588
1.63591,1.8063,1.90574,2.08906
1.63668,1.8063,1.90932,2.0923
1.63744,1.8063,1.91309,2.09577
1.63821,1.8063,1.91661,2.09898
1.63897,1.8063,1.92043,2.10258
1.63974,1.8063,1.92408,2.10595
1.64051,1.8063,1.92758,2.10909
1.64127,1.8063,1.93096,2.11218
1.64204,1.8063,1.93466,2.11566
1.6428,1.8063,1.93811,2.11881
1.64357,1.8063,1.94191,2.12246
1.64434,1.8063,1.94505,2.12526
1.6451,1.8063,1.94888,2.12891
1.64587,1.8063,1.95243,2.13224
1.64663,1.8063,1.95605,2.13569
1.6474,1.8063,1.95955,2.13898
1.64817,1.8063,1.96301,2.1423
1.64893,1.8063,1.9662,2.14523
1.6497,1.8063,1.97,2.14892
1.65046,1.8063,1.97349,2.1523
1.65123,1.8063,1.97686,2.15546
1.652,1.8063,1.98034,2.15885
1.65276,1.8063,1.98385,2.16221
1.65353,1.8063,1.98714,2.16539
1.65429,1.8063,1.99065,2.16877
1.65506,1.8063,1.99389,2.17195
1.65583,1.8063,1.99715,2.17508
1.65659,1.8063,2.00085,2.17875
1.65736,1.8063,2.00415,2.18203
1.65813,1.8063,2.00758,2.18539
1.65889,1.8063,2.01075,2.18847
1.65966,1.8063,2.01431,2.19206
1.66042,1.8063,2.01771,2.19545
1.66119,1.8063,2.02109,2.19881
1.66196,1.8063,2.02449,2.20229
1.66272,1.8063,2.02749,2.20527
1.66349,1.8063,2.03109,2.20891
1.66425,1.8063,2.03416,2.21198
1.66502,1.8063,2.03718,2.21495
1.66579,1.8063,2.04057,2.21842
1.66655,1.8063,2.04377,2.2217
1.66732,1.8063,2.04715,2.2252
1.66808,1.8063,2.05018,2.22825
1.66885,1.8063,2.05358,2.23178
1.66962,1.8063,2.05636,2.23456
1.67038,1.8063,2.05968,2.23802
1.67115,1.8063,2.0627,2.24114
1.67191,1.8063,2.06596,2.24455
1.67268,1.8063,2.069,2.24771
1.67345,1.8063,2.07235,2.25129
1.67421,1.8063,2.0754,2.25447
1.67498,1.8063,2.07872,2.25803
1.67574,1.8063,2.08165,2.26111
1.67651,1.8063,2.08462,2.26423
1.67728,1.8063,2.08798,2.26788
1.67804,1.8063,2.09104,2.27115
1.67881,1.8063,2.09391,2.2742
1.67957,1.8063,2.09736,2.27805
1.68034,1.8063,2.1004,2.28129
1.68111,1.8063,2.10329,2.28441
1.68187,1.8063,2.10641,2.28784
1.68264,1.8063,2.10945,2.29123
1.68341,1.8063,2.11252,2.29461
1.68417,1.8063,2.11527,2.29754
1.68494,1.8063,2.11836,2.30101
1.6857,1.8063,2.12141,2.30442
1.68647,1.8063,2.12443,2.30779
1.68724,1.8063,2.12747,2.3112
1.688,1.8063,2.12998,2.31391
1.68877,1.8063,2.13318,2.31759
1.68953,1.8063,2.13614,2.32095
1.6903,1.8063,2.13907,2.32428
1.69107,1.8063,2.14198,2.32762
1.69183,1.8063,2.14492,2.33098
1.6926,1.8063,2.14783,2.33434
1.69336,1.8063,2.15076,2.33773
1.69413,1.8063,2.1537,2.34117
1.6949,1.8063,2.1565,2.3444
1.69566,1.8063,2.15925,2.34754
1.69643,1.8063,2.16222,2.35101
1.69719,1.8063,2.16492,2.35421
1.69796,1.8063,2.16783,2.35769
1.69873,1.8063,2.17082,2.36126
1.69949,1.8063,2.17366,2.36469
1.70026,1.8063,2.17598,2.36764
1.70102,1.8063,2.17908,2.3711
1.70179,1.8063,2.1819,2.37449
1.70256,1.8063,2.18456,2.3777
1.70332,1.8063,2.18723,2.38092
1.70409,1.8063,2.1899,2.38413
1.70485,1.8063,2.1923,2.38697
1.70562,1.8063,2.19495,2.3902
1.70639,1.8063,2.19791,2.39391
1.70715,1.8063,2.20042,2.39696
1.70792,1.8063,2.2033,2.40059
1.70868,1.8063,2.20601,2.40396
1.70945,1.8063,2.2084,2.40688
1.71022,1.8063,2.21113,2.41033
1.71098,1.8063,2.21373,2.41359
1.71175,1.8063,2.21624,2.41672
1.71252,1.8063,2.21902,2.42029
1.71328,1.8063,2.22195,2.42413
1.71405,1.8063,2.22442,2.42725
1.71481,1.8063,2.22705,2.43063
1.71558,1.8063,2.2298,2.43426
1.71635,1.8063,2.2324,2.43763
1.71711,1.8063,2.23471,2.44053
1.71788,1.8063,2.2371,2.4436
1.71864,1.8063,2.24002,2.44756
1.71941,1.8063,2.24255,2.4509
1.72018,1.8063,2.24479,2.45375
1.72094,1.8063,2.24732,2.4571
1.72171,1.8063,2.25023,2.4611
1.72247,1.8063,2.25264,2.46435
1.72324,1.8063,2.25502,2.46746
1.72401,1.8063,2.25772,2.4712
1.57079,1.80781,1.57079,1.80781
1.57156,1.80781,1.57489,1.81112
1.57233,1.80781,1.579,1.81452
1.57309,1.80781,1.58308,1.8178
1.57386,1.80781,1.58717,1.82117
1.57463,1.80781,1.59126,1.82446
1.57539,1.80781,1.59536,1.8278
1.57616,1.80781,1.59945,1.83119
1.57692,1.80781,1.60353,1.83439
1.57769,1.80781,1.6076,1.83775
1.57846,1.80781,1.61172,1.84106
1.57922,1.80781,1.61578,1.84434
1.57999,1.80781,1.61982,1.84771
1.58075,1.80781,1.62395,1.85103
1.58152,1.80781,1.628,1.85434
1.58229,1.80781,1.6321,1.85769
1.58305,1.80781,1.63616,1.86101
1.58382,1.80781,1.64022,1.8643
1.58458,1.80781,1.64428,1.86761
1.58535,1.80781,1.64833,1.87093
1.58612,1.80781,1.65239,1.87431
1.58688,1.80781,1.65644,1.87759
1.58765,1.80781,1.66054,1.88092
1.58841,1.80781,1.66457,1.88426
1.58918,1.80781,1.66863,1.88755
1.58995,1.80781,1.67263,1.89087
1.59071,1.80781,1.67655,1.89403
1.59148,1.80781,1.68068,1.89743
1.59224,1.80781,1.68471,1.90077
1.59301,1.80781,1.68877,1.9041
1.59378,1.80781,1.69278,1.90741
1.59454,1.80781,1.69679,1.91071
1.59531,1.80781,1.70084,1.91409
1.59607,1.80781,1.70484,1.91737
1.59684,1.80781,1.70883,1.92071
1.59761,1.80781,1.71283,1.92396
1.59837,1.80781,1.71668,1.92715
1.59914,1.80781,1.72077,1.93056
1.59991,1.80781,1.72483,1.93396
1.60067,1.80781,1.72875,1.9372
1.60144,1.80781,1.73262,1.9404
1.6022,1.80781,1.73653,1.94365
1.60297,1.80781,1.74072,1.94716
1.60374,1.80781,1.74459,1.95042
1.6045,1.80781,1.74841,1.95358
1.60527,1.80781,1.75248,1.95701
1.60603,1.80781,1.75642,1.96034
1.6068,1.80781,1.76043,1.96365
1.60757,1.80781,1.7643,1.96696
1.60833,1.80781,1.76815,1.97021
1.6091,1.80781,1.77221,1.97365
1.60986,1.80781,1.77607,1.97692
1.61063,1.80781,1.77994,1.98017
1.6114,1.80781,1.78394,1.9836
1.61216,1.80781,1.78778,1.98687
1.61293,1.80781,1.79152,1.99001
1.61369,1.80781,1.79558,1.99347
1.61446,1.80781,1.79935,1.99672
1.61523,1.80781,1.80336,2.00015
1.61599,1.80781,1.80715,2.00339
1.61676,1.80781,1.8111,2.00685
1.61752,1.80781,1.81492,2.0101
1.61829,1.80781,1.81875,2.01339
1.61906,1.80781,1.82245,2.01658
1.61982,1.80781,1.82643,2.02005
1.62059,1.80781,1.83022,2.02336
1.62135,1.80781,1.8339,2.0265
1.62212,1.80781,1.83777,2.02986
1.62289,1.80781,1.84145,2.03306
1.62365,1.80781,1.84527,2.03641
1.62442,1.80781,1.84892,2.03962
1.62518,1.80781,1.85266,2.04287
1.62595,1.80781,1.85645,2.04622
1.62672,1.80781,1.86019,2.04953
1.62748,1.80781,1.864,2.05292
1.62825,1.80781,1.86764,2.05612
1.62902,1.80781,1.87135,2.05939
1.62978,1.80781,1.87502,2.06263
1.63055,1.80781,1.87873,2.06594
1.63131,1.80781,1.88232,2.06915
1.63208,1.80781,1.88614,2.07261
1.63285,1.80781,1.88974,2.07581
1.63361,1.80781,1.89329,2.07898
1.63438,1.80781,1.89716,2.08253
1.63514,1.80781,1.90074,2.08574
1.63591,1.80781,1.90429,2.08896
1.63668,1.80781,1.90805,2.09238
1.63744,1.80781,1.91165,2.09564
1.63821,1.80781,1.91533,2.09905
1.63897,1.80781,1.91878,2.10216
1.63974,1.80781,1.92203,2.10508
1.64051,1.80781,1.92572,2.10849
1.64127,1.80781,1.92946,2.11199
1.64204,1.80781,1.93319,2.11541
1.6428,1.80781,1.93679,2.11886
1.64357,1.80781,1.93991,2.12162
1.64434,1.80781,1.94365,2.12514
1.6451,1.80781,1.94734,2.12861
1.64587,1.80781,1.95072,2.13179
1.64663,1.80781,1.95431,2.13516
1.6474,1.80781,1.95748,2.13809
1.64817,1.80781,1.9611,2.14154
1.64893,1.80781,1.96465,2.14495
1.6497,1.80781,1.96813,2.14823
1.65046,1.80781,1.97166,2.15164
1.65123,1.80781,1.97516,2.155
1.652,1.80781,1.97858,2.15825
1.65276,1.80781,1.98199,2.16151
1.65353,1.80781,1.98511,2.16448
1.65429,1.80781,1.98881,2.16813
1.65506,1.80781,1.99197,2.17115
1.65583,1.80781,1.99538,2.17447
1.65659,1.80781,1.99885,2.17787
1.65736,1.80781,2.00245,2.18143
1.65813,1.80781,2.00547,2.18434
1.65889,1.80781,2.00896,2.18782
1.65966,1.80781,2.01247,2.19129
1.66042,1.80781,2.01582,2.19469
1.66119,1.80781,2.01923,2.198
1.66196,1.80781,2.02228,2.20105
1.66272,1.80781,2.02564,2.20444
1.66349,1.80781,2.02898,2.2079
1.66425,1.80781,2.03248,2.21138
1.66502,1.80781,2.0356,2.21449
1.66579,1.80781,2.03875,2.21767
1.66655,1.80781,2.04175,2.22066
1.66732,1.80781,2.04504,2.22402
1.66808,1.80781,2.04834,2.22741
1.66885,1.80781,2.05129,2.23039
1.66962,1.80781,2.05468,2.23392
1.67038,1.80781,2.05785,2.23719
1.67115,1.80781,2.06096,2.24041
1.67191,1.80781,2.06403,2.24357
1.67268,1.80781,2.06746,2.24726
1.67345,1.80781,2.07009,2.24985
1.67421,1.80781,2.07339,2.25337
1.67498,1.80781,2.07687,2.2572
1.67574,1.80781,2.07964,2.25997
1.67651,1.80781,2.08275,2.26329
1.67728,1.80781,2.08578,2.26648
1.67804,1.80781,2.08911,2.27009
1.67881,1.80781,2.09224,2.27352
1.67957,1.80781,2.09521,2.27666
1.68034,1.80781,2.09842,2.28014
1.68111,1.80781,2.10126,2.2832
1.68187,1.80781,2.10429,2.2865
1.68264,1.80781,2.1075,2.29008
1.68341,1.80781,2.11016,2.29288
1.68417,1.80781,2.11334,2.29641
1.68494,1.80781,2.11632,2.29971
1.6857,1.80781,2.11931,2.30304
1.68647,1.80781,2.12241,2.30648
1.68724,1.80781,2.12511,2.30944
1.688,1.80781,2.12822,2.31299
1.68877,1.80781,2.13126,2.31636
1.68953,1.80781,2.13419,2.31972
1.6903,1.80781,2.13682,2.32263
1.69107,1.80781,2.14,2.3263
1.69183,1.80781,2.14289,2.32956
1.6926,1.80781,2.14563,2.33273
1.69336,1.80781,2.14865,2.33617
1.69413,1.80781,2.15114,2.339
1.6949,1.80781,2.15441,2.34284
1.69566,1.80781,2.15709,2.34593
1.69643,1.80781,2.16018,2.34961
1.69719,1.80781,2.16295,2.35286
1.69796,1.80781,2.16577,2.35616
1.69873,1.80781,2.16853,2.35944
1.69949,1.80781,2.17137,2.3628
1.70026,1.80781,2.17399,2.36588
1.70102,1.80781,2.17714,2.36984
1.70179,1.80781,2.17958,2.37258
1.70256,1.80781,2.18211,2.37554
